gene,GSM757001,GSM757002,GSM757003,GSM757004,GSM757005,GSM757006,GSM757007,GSM757008,GSM757009,GSM757010,GSM757011,GSM757012,GSM757013,GSM758485,GSM758486,GSM758487,GSM758488,GSM758489,GSM758490,GSM758491,GSM758492,GSM758493,GSM758494,GSM758495,GSM758496,GSM758497,GSM2544316,GSM2544317,GSM2544318,GSM2544319,GSM2544320,GSM2544321,GSM2544322,GSM2544323,GSM2544324,GSM2544325,GSM2544326,GSM2544327,GSM2544328,GSM2544329,GSM2544330,GSM2544331,GSM2544332,GSM2544333,GSM2544334,GSM2544335,GSM756992,GSM756993,GSM756994,GSM756995,GSM756996,GSM756997,GSM756998,GSM756999,GSM757000,GSM2544275,GSM2544276,GSM2544277,GSM2544278,GSM2544279,GSM2544280,GSM2544281,GSM2544282,GSM2544283,GSM2544284,GSM2544285,GSM2544286,GSM2544287,GSM2544288,GSM2544289,GSM2544290,GSM2544291,GSM2544292,GSM2544293,GSM2544294,GSM2544295,GSM2544296,GSM2544297,GSM2544298,GSM2544299,GSM2544300,GSM2544301,GSM2544302,GSM2544303,GSM2544304,GSM2544305,GSM2544306,GSM2544307,GSM2544308,GSM2544309,GSM2544310,GSM2544311,GSM2544312,GSM2544313,GSM2544314,GSM2544315
COPA,4.790565854,4.72895338,4.552897021,4.393399855,4.517039361,4.485061413,4.329239036,5.013701879,4.834331749,4.900039289,4.58385306,4.780013164,4.782271621,4.842960859,4.653565551,4.451099906,4.340574576,4.505673401,4.435466089,4.296713937,4.944206318,4.719487866,4.84346525,4.574884218,4.72367518,4.794697473,4.454266277,4.504910168,4.869472889,4.363125597,4.78518093,4.692860621,4.884361414,4.834542118,4.728226595,4.525971705,4.728226595,4.489494818,4.5823305,4.83248063,4.819882647,4.907610419,4.749081983,4.857791123,4.724893856,4.671421144,4.828388724,4.254137167,4.535172057,4.392363033,4.858704426,4.836016208,4.973291266,4.926864779,4.933348817,4.610423278,4.98128499,4.595672185,4.902719387,4.373214712,4.716864781,4.405900752,4.844310557,4.538500248,4.390199084,4.893557218,4.643693406,4.24992627,4.534766664,4.590701708,5.019078938,4.914973789,4.675440323,4.717952789,4.780175371,4.597481714,4.497281939,4.717952789,4.829536559,4.574977135,4.812128437,4.875805515,4.704198082,4.78063348,4.699582639,4.662853792,5.021598535,4.723816577,4.606872937,4.962846124,4.823352095,5.037632331,5.356017718,4.643384182,4.671580759,4.737674358
COQ2,2.100132644,2.595776541,2.552751226,2.734068393,2.560392654,2.202651757,2.496438408,2.296959329,1.992006395,2.517819354,2.264350686,2.52496335,2.744790443,2.202764649,2.585862063,2.592803625,2.769514572,2.548661898,2.201009356,2.50427232,2.300458239,1.959848492,2.433176241,2.184227716,2.464388187,2.689769655,2.759761214,2.36751086,2.699876434,2.230216509,1.863978643,2.509312547,3.348394626,2.060585947,2.590792176,2.37016817,2.504715513,1.74562183,2.829983714,2.735004503,2.636414937,2.115918542,2.415521837,2.184279804,2.281949963,2.316674389,2.59758094,3.12914854,2.708444796,2.559234518,2.951677603,2.042584674,3.268202978,2.023299455,2.739671021,2.622300492,2.50325973,2.495848414,2.793881991,2.580411419,2.602824764,2.63503764,2.580747787,2.43643455,2.350189703,2.533824402,3.167306928,2.939114635,2.499167249,2.287255184,2.426747141,2.725610426,2.560812356,3.173081252,2.391092096,2.576049843,2.189674724,2.189293506,2.881898377,2.53405986,2.912205166,2.675502754,3.224164393,2.438228515,2.571553719,2.462009757,2.866201187,2.770728635,2.879532587,3.116279848,2.927296893,3.040619393,3.221081016,2.67494214,2.709520807,2.852253113
CORIN,1.437209861,1.7855699,1.565494168,1.553248642,1.642096514,1.82837979,1.822368661,1.747957441,1.628995903,1.612778379,1.544944498,1.740474729,1.714215281,1.471632808,1.697005985,1.634822515,1.546867731,1.651266336,1.771408134,1.794672603,1.751633198,1.534092859,1.622162966,1.593173971,1.71801657,1.649604183,1.689228892,1.433409298,1.646511314,1.308541039,2.006403986,1.674458483,1.859244071,1.580724691,1.466603848,1.962986758,1.723064789,1.538259766,1.577945522,1.307996866,1.497038664,1.811473459,1.429638957,1.757891858,1.733889943,1.886685936,1.644743533,1.662476507,2.098626278,1.652887554,1.60682765,1.588839648,1.688601917,1.533171126,1.674968177,1.672199336,1.689496262,1.47219634,1.652278719,1.608433926,1.608025796,1.509044623,1.788458001,1.791314909,1.689496262,1.763348306,1.737733307,1.69157578,1.600679462,1.548730379,1.722593638,1.743738645,1.560138576,1.971319549,1.364663877,1.38796614,1.765136303,1.619686645,1.597783684,2.662302594,1.601670634,1.857451358,1.50424424,1.705413321,1.686833701,1.475986116,1.531608366,1.963973214,1.619861558,1.578329501,2.278777269,1.936609088,1.776330718,1.527196678,1.562412442,2.354397875
COX10,3.047440046,3.338939672,3.195894474,3.253901841,3.269266612,3.16784141,3.241840458,3.05031284,3.454116342,3.012432064,3.207232096,3.260863301,3.250436599,2.921659993,3.246138528,3.037077478,3.151026063,3.049665431,3.046158302,3.139574576,2.945209068,3.40614609,2.832727635,3.068617598,3.254514355,3.202400039,3.196869179,2.926572868,3.350930919,3.266609923,3.397380698,3.852705269,3.610798605,3.444425141,3.364663227,3.572563983,3.038435567,3.206912375,3.266609923,2.726325644,3.45051493,3.177344414,3.304723409,3.460084597,3.544229397,3.460007511,3.342135651,3.196512137,3.10046476,3.47987326,3.757591742,3.763062508,3.660876443,3.087778646,3.172727042,3.564965411,3.160440469,3.383802461,3.990446714,3.829171934,3.356172661,3.356591127,2.955722261,2.946758269,3.500081082,3.10392547,3.349212902,3.288083759,2.968485489,3.154218534,3.057949218,3.287059617,2.908523647,3.062343116,3.235896584,3.838499332,2.856127238,2.878834551,3.420946867,2.934512618,3.10441001,2.898337292,3.610049669,3.184017752,3.150980924,3.179084253,3.120697166,2.994155104,3.114783574,2.897885788,3.41036407,3.197232483,3.21986271,3.304602173,3.273756788,3.314149816
COX5A,6.413038083,6.70985886,6.128217827,6.41717449,6.228841062,6.232182078,6.491062581,6.386191065,6.619863785,6.312894894,6.810422208,6.529999967,6.599215218,6.18485826,6.587150397,5.98779926,6.253101064,6.046870801,6.127696367,6.358768861,6.2084268,6.494118206,6.14628202,6.637628503,6.391661059,6.493201255,6.380836385,6.385374837,7.004981686,6.701553707,6.447940649,6.555566813,6.224367826,7.010816839,7.095534622,6.568317703,6.226528994,6.631639924,6.869584514,6.320323682,6.080217924,6.794483928,6.668595896,6.69323321,7.064737979,6.540654754,6.578308853,6.172655435,6.248654013,6.256735687,6.66068028,6.575787895,6.484705872,6.216406584,5.967252286,5.923550524,5.733583862,5.957913094,6.902667659,5.909719049,6.008268307,6.123782734,5.506661229,5.84899023,6.511388204,5.94202851,5.712080241,5.947863664,6.029123578,5.761570987,5.672098634,6.014535695,5.903775838,5.779400623,5.196101396,6.667856763,5.885730085,6.275496723,6.167330268,4.945622031,6.58173422,6.18807748,6.046845155,5.57333326,5.461060585,5.899993794,5.570199566,6.129942063,6.188293597,6.61750155,5.543293025,6.161170939,6.329201747,5.882488333,6.581842279,6.228491321
CP,2.093298153,1.996516467,2.161016547,1.966702703,1.947997661,2.15776581,2.134259349,2.122612923,1.945713962,1.60838433,1.903515806,1.759932663,1.856760303,2.100192733,1.952946643,2.073002742,1.971689227,1.956579781,2.085778754,2.059454519,2.056391688,1.861382046,1.787763939,1.926071369,1.811237958,1.971101867,1.582897939,1.678866528,1.661107083,1.713799696,1.863211826,1.600447125,1.527479458,1.614955052,1.569306143,1.460414084,1.711419254,2.1448098,1.940347143,1.676681328,1.602602288,1.667332275,1.623147676,1.62561072,1.518378211,1.707597031,2.461655276,2.450793257,2.058436072,2.313595484,1.786270874,1.660447963,1.775990184,1.758533138,1.862283017,2.126809694,3.096940997,1.849672231,1.654393423,1.900051986,1.916970393,2.091658757,2.020868781,2.000481088,2.105002747,1.822924179,1.742447232,1.975362549,2.194858783,1.865757108,1.936577121,2.713404556,1.696790814,3.798202554,2.032350469,3.528213926,3.282435214,2.095308267,2.530838958,3.626608013,2.98396389,2.824339139,2.436537428,2.138261345,3.101273851,3.181225148,3.282202427,3.376834365,2.796066703,4.048569436,2.389807183,2.7636942,2.31231142,1.844303097,2.613771438,2.040558112
CPE,1.827300837,3.121943888,2.543446697,1.873850615,2.282074357,2.317644528,2.212615804,2.597221095,2.080573876,2.283408756,2.099840839,2.007017658,1.813088478,1.911799377,3.232826425,2.602843933,2.009565069,2.27092793,2.31930145,2.282400045,2.646109273,2.114292748,2.36315669,2.090607411,2.197692878,1.847286952,2.357137194,2.259764278,2.336348907,1.969831598,2.24310065,2.591747869,2.445858636,2.15882353,2.359560432,2.305805798,2.205813722,2.432092583,2.481856609,2.122083119,2.165175507,2.259032151,2.014584161,2.628642955,2.269653151,1.667256834,3.063200271,2.446286238,2.962980022,2.904240282,2.384308813,2.25102199,2.976349556,3.480084499,2.591767984,2.608047954,3.190016891,2.366600655,2.653677008,2.498744458,2.520471106,3.174415364,2.459240524,2.347255999,2.417839247,2.366280994,2.391080514,2.117038087,2.926203622,2.558995432,2.885400421,2.619462951,2.165090379,5.25583235,2.235601446,3.652896575,2.925822091,2.430893797,3.080991809,3.962802923,3.268736032,3.205969015,2.739903031,2.411270726,2.97223483,3.728914063,3.911399344,3.686986892,2.794616649,4.410978193,2.86146708,3.396889226,2.872995505,2.757474083,3.687760266,2.194726063
CPS1,1.715160297,1.865626341,1.83498615,1.89757729,1.763474744,2.200596803,2.200210258,2.167650406,1.649961975,1.378096499,2.054251359,1.710515212,1.893066464,1.608931626,1.72452718,1.657434071,1.640511625,1.609503224,1.997630291,1.98432396,1.887122213,1.357687323,1.180497365,1.839540394,1.46995489,1.756544733,2.684673176,1.570937825,1.770615718,1.970079147,1.901283864,2.144652839,1.776299014,1.778205361,1.980099382,1.901283864,1.736587431,1.607075008,1.920919234,1.781886992,1.533692578,2.153374374,1.712698525,2.259522137,2.323086882,1.492062734,2.265345309,1.983625219,1.82513213,2.378025116,1.689123838,2.099417002,2.251281271,1.963339356,2.116299827,1.872122551,1.963925055,1.860207884,2.300430976,1.539977397,1.979306889,1.919352288,2.087551633,2.192293465,2.092865574,1.674565468,1.529027819,1.611524968,1.892627691,1.652559079,2.40009716,1.823117528,2.060886609,2.170441967,1.498347553,1.888767339,1.625071944,1.535616629,2.063019335,1.592235123,1.896762081,2.31601536,2.220698029,2.264710807,1.783358286,2.210725453,1.767988367,1.972908713,1.908855467,1.774183993,1.449795287,1.80553148,1.851700812,2.928476869,2.449960039,1.678807089
CPT1A,4.682105814,4.054173977,4.302704033,4.17465954,4.257752024,4.162766441,4.278538371,4.000485038,4.576658733,4.233246258,3.978325263,4.081860102,4.335076352,4.572012286,4.054324655,4.227944062,4.120223343,4.183820553,4.058894381,4.223277932,3.923274168,4.516266582,4.090823293,3.834627139,3.989981426,4.207806952,4.394910723,4.541528283,4.508868627,4.471278534,4.226097194,4.644941527,5.123194042,4.661154391,4.764747579,4.301808213,4.317292308,3.779361696,4.532558124,4.637833778,4.822500286,4.790515417,4.783398671,4.508139858,4.689531403,4.4091892,4.277966207,4.254362401,4.033761177,4.120455611,4.983385338,4.720223017,4.905886263,4.107324967,4.087133324,3.801015778,4.439696478,3.987013864,4.341483587,4.033358185,3.990450775,3.888270141,3.880181703,3.804920541,4.149601365,4.471438424,4.509757287,3.975893386,4.305863869,4.852296789,4.104237734,4.104804554,3.865552336,4.017973058,3.481832878,4.04300313,3.481203078,4.084686926,4.616292542,3.697890443,4.179876775,3.366903282,3.694984363,4.059206997,3.825595992,3.633641793,3.401128441,3.577994419,3.526071866,3.531668093,3.659328657,3.84943844,3.695245281,3.899633541,4.251008245,4.589418055
CPT2,2.77124696,3.110885582,2.937553922,3.152357486,3.129299854,2.972440185,3.017166566,3.057194812,3.510240248,3.107281296,3.437632988,3.531590262,3.34995717,2.63476537,3.006258682,2.820123273,3.040227184,2.98556227,2.941593882,2.931971894,2.95514924,3.454374711,3.026399889,3.308537466,3.48148066,3.286487027,3.208619461,2.954221102,4.144857513,3.553660741,3.876792594,3.651015303,3.222414816,3.475639711,2.79169637,2.820703822,2.773021123,3.250849846,3.76193625,2.908026699,2.886102961,3.144493959,3.134619691,3.032628517,4.19036501,3.601643961,3.245623582,2.359954772,1.815391754,2.471986684,4.632606351,3.349257237,3.608221627,3.32398559,2.635767475,2.644211233,2.258943043,2.927431007,3.365361962,3.218521575,2.681762074,2.856951629,2.344333998,2.532245617,3.382591845,3.181671951,2.768813051,2.638315293,2.851785526,2.297223721,2.923796132,2.148465722,3.03795126,2.104747041,2.483189107,3.391106613,2.100797334,3.597264162,3.509969906,1.59961382,2.64840422,2.395708814,2.39344775,2.694054822,2.277747084,2.955708622,2.296851647,2.6610118,2.092955161,3.843906212,2.200126749,2.740964752,2.381641559,2.743139953,2.526821925,4.204088037
CR1,6.081574917,5.735809255,6.225531587,6.244723795,6.41266724,6.117001389,6.31472083,5.605331765,5.590578675,5.81850124,5.680589797,5.700442889,5.986282858,6.30460461,5.953658171,6.388814817,6.297495889,6.524455849,6.15292976,6.53775867,5.69208592,5.496249949,6.016608348,5.796827908,5.853339629,6.230491123,6.06067968,6.480678504,5.547365784,5.721116503,6.243259689,5.887738987,6.704407868,6.780874385,5.845536598,6.467475069,6.384690344,5.41354938,5.618243117,6.058816618,6.336979774,5.9610464,6.113007402,5.910662742,6.505060306,6.196116138,4.260614091,6.16611649,5.006277054,5.915179027,3.958531165,4.707205032,4.155121205,4.336332843,5.388147865,4.464286271,5.724768759,5.283790244,5.845543734,5.603183757,5.676896183,5.535708536,5.410235406,6.082314528,5.244908965,5.894226337,5.553691128,5.151674896,5.350779449,6.28441618,5.631048674,5.70962126,5.37297418,1.788841109,5.886612086,2.943615118,3.973248108,5.170791525,4.128530219,2.736361696,5.679569271,2.952881823,4.631637779,5.552314083,4.552174163,2.250491504,3.034492009,4.557601342,4.176807808,2.278129614,5.166255376,3.12199919,3.921325399,4.864115431,3.430173833,5.63760989
CR2,2.534401333,0.935608314,2.174036983,2.554603858,2.351051007,1.248311082,2.869195686,3.147453856,0.846907958,1.594278273,0.990492157,2.61735918,1.201952988,2.317509408,0.893255866,2.076441773,2.465190356,2.193490586,1.175592646,2.788920241,3.073288075,0.725166761,1.483978805,0.874663765,2.547760738,1.094530239,1.977226981,2.572056242,2.384929594,1.440485413,0.723774826,1.912909127,4.00638472,4.428926813,2.57808478,1.982025617,2.399184366,1.3941322,2.543667671,1.816371858,1.446655088,3.134928199,1.681768097,1.653480339,3.658685222,3.643402171,1.605893405,2.283888566,1.705560659,4.078782826,2.471512541,1.207763481,3.031755546,2.978217002,1.185289392,1.128263058,1.734262254,1.342850809,2.506762026,1.888564617,1.549212326,3.944397128,1.495015965,2.657798092,1.839388678,1.549393787,1.90550098,2.991767039,2.789720261,2.600133808,1.84682858,2.8019588,1.676376185,0.863975147,1.442331779,0.326507735,1.130480915,2.75588786,1.523585996,1.210081821,2.055589416,1.689401054,1.211432698,1.638208881,1.331862336,1.061747509,0.936680534,0.893109724,0.484802241,2.296065607,2.215819506,0.469156268,0.802056611,2.0266363,0.99402222,1.750250987
CRB1,1.326687663,1.424764636,1.391006694,1.453843877,1.675003939,1.547099561,1.670711371,1.547306373,1.719301151,1.358518211,1.4311981,1.531977378,1.521034886,1.358312511,1.405373287,1.37234828,1.359589399,1.765605967,1.419345563,1.672868977,1.446481425,1.570470848,1.269074255,1.483798626,1.53953847,1.496494015,1.33716987,1.521320122,1.508362705,1.52674252,1.666997173,1.198957418,1.625143776,1.220224484,1.694320423,1.835654861,1.776947432,1.769928831,1.913141156,1.93839873,1.768684731,1.423646547,1.628289236,1.45165053,1.521320122,1.521320122,1.270629842,1.808419694,2.13609779,1.918844156,1.678044334,1.514051383,1.604529026,1.499414857,1.554209377,1.544684802,1.275137658,1.382106772,1.323681026,1.555294861,1.541774078,1.826039158,1.555294861,1.547431211,1.376520059,1.866366772,1.762918695,1.563698403,1.268565055,2.133942135,1.615363758,1.55829948,1.552243295,1.821367915,1.772660232,1.555294861,1.844958865,1.555294861,1.456212871,1.708741668,1.361989912,1.549755096,1.717379946,1.863479521,1.473583321,1.555294861,1.438818946,1.144648015,1.390510314,1.735384183,1.551210458,1.419805345,1.078640301,1.806509137,1.532408118,1.519333333
CREB1,4.225916657,4.039401588,4.156408741,4.058288067,4.232373279,4.070854788,4.05850388,4.250250667,3.843254311,4.126115766,3.964553343,4.314234893,4.265008356,4.148255581,3.999073853,4.122217081,4.064411899,4.221283343,4.051722613,3.983135685,4.270351472,3.830846454,4.113886584,3.926210074,4.310658278,4.280512809,4.090372774,3.941140193,3.81066223,3.979199793,3.833735069,3.92278776,4.301658591,4.251469875,4.127469242,4.22592041,4.231752123,3.713967985,3.878039153,3.884717576,4.151695723,4.126675452,4.216109162,4.019407919,3.935604828,4.178038978,3.935385593,4.093820255,4.052556946,3.899368664,3.961378002,3.725416083,4.137281202,4.063153002,4.039467116,4.106146015,4.11110985,4.137357851,3.865648714,4.087465483,4.396281671,4.087465483,4.456704991,4.29730131,3.786830626,4.116168941,4.430414656,3.914133427,4.035562179,4.05322666,4.223288299,4.147147931,4.097340234,4.197495406,4.390238281,4.155350431,4.13722026,3.944816069,3.607031825,4.134299112,4.023337808,3.953219662,3.983277856,4.076278331,4.074267395,3.979753427,3.957008688,4.144946486,4.087465483,3.701355284,4.281721851,3.970862975,4.529807788,4.19384397,4.099107741,4.118698486
CREBBP,5.217524736,5.486769244,5.382192795,5.510380614,5.525835683,5.512560134,5.565239465,5.596808897,5.140929361,5.198197516,5.145474664,5.541785341,5.638522552,5.176309497,5.426483255,5.346490048,5.346147387,5.461893904,5.396996037,5.471661099,5.500361648,5.031993865,5.12504798,5.067606785,5.434014177,5.509074819,5.283300545,5.775223053,5.158239419,5.396918925,5.599652026,5.30734187,5.332770196,5.945939581,5.392411176,5.690384914,5.596878027,4.969838646,5.33080528,5.197884489,5.401079924,5.623577768,5.740432481,5.413678503,5.190255992,5.121137181,5.204822495,5.29684819,5.505069753,5.78083917,5.45811437,5.262302942,5.204413898,5.391065143,5.307717204,5.525199758,5.59223807,5.155564378,5.126321804,4.954102693,5.471800276,5.495263685,5.354714397,5.333331487,5.162383792,5.26120751,5.272187923,5.103667478,5.264675009,5.54207492,5.543924252,5.334718487,4.865450305,5.806991834,5.38707772,5.152559212,5.585649822,5.412506045,5.231155853,5.297500665,4.978953101,5.079048236,5.185153701,5.501851933,5.410772295,5.745732687,5.008889175,5.229537687,5.335989903,5.230924687,5.377253139,5.285480002,5.40776713,4.876661884,5.30466683,5.286173502
CRH,1.380982451,1.491362009,1.47150723,1.36349208,1.465709801,1.513837869,1.503952791,1.362054223,1.654073167,1.286331143,1.650048792,1.518939999,1.464342084,1.383820556,1.40109797,1.394026091,1.315845844,1.385168199,1.431761835,1.498075568,1.283655176,1.614897276,1.123472845,1.549753042,1.478967417,1.474303656,1.558189818,1.457612578,1.675382005,1.388712021,1.325119018,1.770474182,1.452606793,1.461473424,1.417672799,1.579721796,1.663684088,3.303602544,1.48269476,1.545914992,1.441308273,1.57882537,1.557541906,1.444822973,1.363044057,1.385596719,1.271199476,2.159113668,1.973149778,1.695911444,1.426794783,1.490713102,1.343178733,1.231184442,1.641209586,1.560797311,1.53597252,1.458924248,1.397754257,1.255577519,1.44029456,1.363059902,1.332971935,1.355622228,1.464356058,1.38044702,1.557992651,1.49208314,1.21459043,1.510428812,1.268136361,1.336522138,1.323413015,1.430593631,1.246897274,1.369663279,1.478734378,1.297887058,1.447501471,1.483482774,1.37817489,1.365944442,1.256394066,1.740109169,1.420511056,1.4318007,1.540383646,1.330043018,1.354601545,1.399928756,1.308102766,1.345575155,1.522614882,1.635298313,1.452587136,1.206362836
CRP,1.590988116,1.42866067,1.503016002,1.509795844,1.607562173,1.463487863,1.452129753,1.44863503,1.75735383,1.40336394,1.516843171,1.56447837,1.57021748,1.550055472,1.367653835,1.46240933,1.500475864,1.58031286,1.436021271,1.453506982,1.386662979,1.651495992,1.39071818,1.500832453,1.538942306,1.515870277,1.586239827,1.385329999,1.306713765,1.448156694,1.876945123,1.351249907,1.606052082,1.639830847,1.571218672,1.608990021,1.486093773,1.731615074,1.70113584,1.544415629,1.393646626,1.399643035,1.538238424,1.804596492,1.565508524,1.628500949,1.537277475,1.709121797,1.67980009,1.558633892,1.579630571,1.610669067,1.568893881,1.509151355,1.591744788,1.711154703,1.374466895,1.323482354,1.307753081,1.628786947,1.303383838,1.521544641,1.612726214,1.809522927,1.358948551,1.472443394,1.526124812,1.596951742,1.451079304,1.348236374,1.522448622,1.361253703,1.335851831,1.465452606,1.8220732,1.673127226,1.484315681,1.372613734,1.639755253,1.707237451,1.436721069,1.794652436,1.326314829,1.68930849,1.530192728,1.507999989,1.422618962,1.460495775,1.406618494,1.526124812,1.764700524,1.44886455,1.309380247,1.683402479,1.431523177,1.411846519
CRX,1.549228438,1.43732894,1.402112632,1.539332488,1.703393023,1.131786324,1.394405727,1.243583205,1.4463161,1.32348426,1.54601663,1.555516498,1.471670917,1.388356605,1.413234309,1.335017919,1.467643093,1.528052909,1.193945555,1.352856298,1.23765032,1.439867489,1.266575551,1.455932597,1.46345585,1.443786639,1.765082283,1.423314963,1.488470177,1.361135311,1.389239976,1.374093404,1.349367442,1.252191338,1.133456806,1.119807614,1.448847207,1.569962189,1.203046568,1.805453944,1.466642989,1.592538067,1.382463373,1.087690739,1.598182037,1.468697086,1.262004738,1.92763998,1.593496669,1.490928919,1.513806912,1.422206339,1.19645118,1.112590074,1.401058454,1.449903307,1.206655893,1.42588764,1.425119753,1.406421704,1.219940339,1.219652381,1.424620627,1.406690465,1.053443233,1.404214029,1.232840841,1.622121171,1.241652345,1.322453257,1.267722109,1.252633129,1.3921774,1.723674231,1.726246652,1.334278718,1.469580412,1.362479369,1.592941464,1.487452983,1.347870318,1.63164297,1.716033755,1.438845734,1.487856124,0.962602198,1.347793529,1.258315493,1.434391989,1.419494981,1.476702564,1.423583979,1.542548877,1.607281754,1.398397285,1.20844123
